ID	CCLE name	Cell line primary name	Gender	Batch	Site Primary	Histology	Hist Subtype1
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C06_569486	CHAGOK1_LUNG	ChaGo-K-1	M	10	lung	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C07_569558	DMS454_LUNG	DMS 454	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C08_569538	CORL47_LUNG	COR-L47	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C09_569492	FTC238_THYROID	FTC-238	M	10	thyroid	carcinoma	follicular_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C10_569430	DMS273_LUNG	DMS 273	F	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C11_569508	FTC133_THYROID	FTC-133	M	10	thyroid	carcinoma	follicular_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C12_569462	CORL311_LUNG	COR-L311	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D01_569440	NCIH2286_LUNG	NCI-H2286	F	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D02_569406	NCIH1339_LUNG	NCI-H1339	F	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D03_569540	WM793_SKIN	WM-793		10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D04_569578	A704_KIDNEY	A-704	M	10	kidney	carcinoma	renal_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D05_569444	MDAMB435S_SKIN	MDA-MB-435S	F	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D06_569514	WM1799_SKIN	WM1799		10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D07_569498	MEWO_SKIN	MeWo	M	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D08_569582	WM88_SKIN	WM-88		10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D09_569554	NCIH2081_LUNG	NCI-H2081	F	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D10_569526	HS255T_LARGE_INTESTINE	Hs 255.T	F	10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D11_569548	NCIH1092_LUNG	NCI-H1092	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D12_569532	SW837_LARGE_INTESTINE	SW837	M	10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E01_569420	JHH6_LIVER	JHH-6	F	10	liver	carcinoma	hepatocellular_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E02_569410	IGR1_SKIN	IGR-1	M	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E03_569422	NCIH1105_LUNG	NCI-H1105	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E04_569528	NCIH1436_LUNG	NCI-H1436	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E05_569520	NCIH1876_LUNG	NCI-H1876	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E06_569536	CORL24_LUNG	COR-L24	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E08_569464	COV644_OVARY	COV644	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E09_569518	GP2D_LARGE_INTESTINE	GP2d	F	10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E10_569416	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PE/CA-PJ15	M	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E11_569432	CORL88_LUNG	COR-L88	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E12_569470	CORL95_LUNG	COR-L95	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F01_569580	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	PE/CA-PJ49	M	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F02_569502	PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	PE/CA-PJ34 (clone C12)	M	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F03_569426	CORL51_LUNG	COR-L51	M	10	lung	carcinoma	small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F04_569506	RT11284_URINARY_TRACT	RT112/84	F	10	urinary_tract	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F05_569454	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	PE/CA-PJ41 (clone D2)	F	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F06_569466	OV7_OVARY	OV7	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F07_569566	HT55_LARGE_INTESTINE	HT55		10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F08_569484	OAW42_OVARY	OAW42	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F09_569594	MDST8_LARGE_INTESTINE	MDST8		10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_F10_569482	OAW28_OVARY	OAW28	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G02_569480	SUIT2_PANCREAS	SUIT-2	M	10	pancreas	carcinoma	ductal_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G03_569408	LC1SQSF_LUNG	LC-1/sq-SF	M	10	lung	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G04_569524	KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI-1	M	10	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G05_569418	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-M2	F	10	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G06_569542	SKHEP1_LIVER	SK-HEP-1	M	10	liver	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G07_569544	OVCAR8_OVARY	OVCAR-8	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G09_569586	NCIH2172_LUNG	NCI-H2172	F	10	lung	carcinoma	non_small_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G10_569546	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	Ishikawa (Heraklio) 02 ER-	F	10	endometrium	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G11_569590	NCIH596_LUNG	NCI-H596	M	10	lung	carcinoma	mixed_adenosquamous_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G12_569550	NCIH650_LUNG	NCI-H650	M	10	lung	carcinoma	bronchioloalveolar_adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H01_569452	SW1573_LUNG	SW 1573	F	10	lung	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H02_569500	OVMANA_OVARY	OVMANA	F	10	ovary	carcinoma	clear_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H03_569456	SKCO1_LARGE_INTESTINE	SK-CO-1	M	10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H04_569434	KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS-299	M	10	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H05_569442	YAPC_PANCREAS	YAPC	M	10	pancreas	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H08_569488	HT1197_URINARY_TRACT	HT-1197	M	10	urinary_tract	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H09_569448	A253_SALIVARY_GLAND	A-253	M	10	salivary_gland	carcinoma	mucoepidermoid_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H10_569572	HCC366_LUNG	HCC-366	F	10	lung	carcinoma	mixed_adenosquamous_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H11_569412	DKMG_CENTRAL_NERVOUS_SYSTEM	DK-MG	F	10	central_nervous_system	glioma	astrocytoma_Grade_IV
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A01_587656	SNU1040_LARGE_INTESTINE	SNU-1040	M	11	large_intestine	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A02_587604	SNU1076_UPPER_AERODIGESTIVE_TRACT	SNU-1076	M	11	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A03_587658	SNU175_LARGE_INTESTINE	SNU-175	F	11	large_intestine	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A05_587552	SNU407_LARGE_INTESTINE	SNU-407	M	11	large_intestine	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A06_587710	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU-201	M	11	central_nervous_system	glioma	astrocytoma_Grade_IV
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A07_587612	KMS20_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-20	F	11	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A08_587590	SNU216_STOMACH	SNU-216	F	11	stomach	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A09_587692	SNU1196_BILIARY_TRACT	SNU-1196		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A10_587668	SNU1079_BILIARY_TRACT	SNU-1079		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A11_587596	HCC1195_LUNG	HCC-1195	M	11	lung	carcinoma	mixed_adenosquamous_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A12_587660	NCIH854_LUNG	NCI-H854		11	lung	carcinoma	adenocarcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B05_587708	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU-466	M	11	central_nervous_system	glioma	astrocytoma_Grade_IV
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B06_587700	YD38_UPPER_AERODIGESTIVE_TRACT	YD-38	M	11	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B07_587548	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU-1105	M	11	central_nervous_system	glioma	astrocytoma_Grade_IV
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_B08_587738	SNU283_LARGE_INTESTINE	SNU-283	F	11	large_intestine	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C01_587674	SNU46_UPPER_AERODIGESTIVE_TRACT	SNU-46	M	11	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C03_587614	SNU308_BILIARY_TRACT	SNU-308		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C04_587610	YD8_UPPER_AERODIGESTIVE_TRACT	YD-8	F	11	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C05_587588	SNU245_BILIARY_TRACT	SNU-245		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C06_587664	SNU478_BILIARY_TRACT	SNU-478		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D04_587678	SNU410_PANCREAS	SNU-410	M	11	pancreas	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D05_587620	SNU899_UPPER_AERODIGESTIVE_TRACT	SNU-899	M	11	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D06_587666	SNU503_LARGE_INTESTINE	SNU-503	M	11	large_intestine	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D07_587724	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Set-2	F	11	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	essential_thrombocythaemia
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D08_587662	SNU738_CENTRAL_NERVOUS_SYSTEM	SNU-738	M	11	central_nervous_system	glioma	oligodendroglioma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D09_587598	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU-626	M	11	central_nervous_system	glioma	astrocytoma_Grade_IV
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D10_587722	SNU869_BILIARY_TRACT	SNU-869		11	biliary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D11_587608	SNU878_LIVER	SNU-878	F	11	liver	carcinoma	hepatocellular_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E04_587670	SNU840_OVARY	SNU-840	F	11	ovary	carcinoma	Brenner_tumour
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E05_587672	SNU8_OVARY	SNU-8	F	11	ovary	carcinoma	adenocarcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E06_587650	NCIH684_LIVER	NCI-H684		11	liver	other	hepatoblastoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E07_587632	IGR39_SKIN	IGR-39	M	11	skin	malignant_melanoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E08_587704	ALEXANDERCELLS_LIVER	Alexander cells	M	11	liver	carcinoma	hepatocellular_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E09_587618	DAOY_CENTRAL_NERVOUS_SYSTEM	Daoy	M	11	central_nervous_system	primitive_neuroectodermal_tumour-medulloblastoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E10_587624	HEP3B217_LIVER	Hep 3B2.1-7	M	11	liver	carcinoma	hepatocellular_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_E11_587582	KYM1_SOFT_TISSUE	KYM-1		11	soft_tissue	rhabdomyosarcoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_F02_587572	LC1F_LUNG	LC-1F	M	11	lung	carcinoma	squamous_cell_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_F03_587732	HLE_LIVER	HLE	M	11	liver	carcinoma	hepatocellular_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_F12_587556	CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMK		11	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G01_587622	JMSU1_URINARY_TRACT	JMSU-1	M	11	urinary_tract	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G02_587654	IMR32_AUTONOMIC_GANGLIA	IMR-32	M	11	autonomic_ganglia	neuroblastoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G04_587730	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-8	M	11	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G06_587736	T3M4_PANCREAS	T3M-4	M	11	pancreas	carcinoma	ductal_carcinoma
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G08_587586	COLO818_SKIN	COLO-818		11	skin	malignant_melanoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G10_587714	PK45H_PANCREAS	PK-45H		11	pancreas	carcinoma	NS
GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_H01_587734	HEC59_ENDOMETRIUM	HEC-59	F	11	endometrium	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A01_698800	HS742T_BREAST	Hs 742.T	F	12	breast	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A02_698820	BICR56_UPPER_AERODIGESTIVE_TRACT	BICR 56	F	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A03_698898	BICR16_UPPER_AERODIGESTIVE_TRACT	BICR 16	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A05_698772	TE10_OESOPHAGUS	TE-10		12	oesophagus	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A06_698750	SKMEL28_SKIN	SK-MEL-28	M	12	skin	malignant_melanoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A07_698844	BICR6_UPPER_AERODIGESTIVE_TRACT	BICR 6	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A08_698824	BHY_UPPER_AERODIGESTIVE_TRACT	BHY	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A09_698856	AZ521_STOMACH	AZ-521		12	stomach	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A11_698760	SH4_SKIN	SH-4	F	12	skin	malignant_melanoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_A12_698746	KPL1_BREAST	KPL-1	F	12	breast	carcinoma	ductal_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B01_698818	CGTHW1_THYROID	CGTH-W-1	F	12	thyroid	carcinoma	follicular_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B02_698922	TUHR4TKB_KIDNEY	TUHR4TKB		12	kidney	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B03_698798	LS123_LARGE_INTESTINE	LS123	F	12	large_intestine	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B04_698780	HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HEL	M	12	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B05_698754	HPAC_PANCREAS	HPAC	F	12	pancreas	carcinoma	ductal_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B06_698756	RCC10RGB_KIDNEY	RCC10RGB		12	kidney	carcinoma	renal_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B07_698766	JHOM1_OVARY	JHOM-1		12	ovary	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B08_698806	SU8686_PANCREAS	SU.86.86	F	12	pancreas	carcinoma	ductal_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B10_698916	HCC33_LUNG	HCC-33	M	12	lung	carcinoma	small_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B11_698790	TE6_OESOPHAGUS	TE-6		12	oesophagus	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_B12_698934	JHOC5_OVARY	JHOC-5		12	ovary	carcinoma	clear_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C01_698828	ACCMESO1_PLEURA	ACC-MESO-1		12	pleura	mesothelioma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C02_698770	BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BL-41	M	12	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Burkitt_lymphoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C03_698748	SNU1214_UPPER_AERODIGESTIVE_TRACT	SNU-1214	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C04_698816	CORL105_LUNG	COR-L105	M	12	lung	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C05_698910	LMSU_STOMACH	LMSU		12	stomach	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C06_698904	SNU1197_LARGE_INTESTINE	SNU-1197	M	12	large_intestine	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C07_698840	COLO668_LUNG	COLO 668	F	12	lung	carcinoma	small_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C08_698810	OSRC2_KIDNEY	OS-RC-2		12	kidney	carcinoma	renal_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C09_698870	HUH6_LIVER	HuH-6		12	liver	other	hepatoblastoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C10_698866	PANC0203_PANCREAS	Panc 02.03	F	12	pancreas	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C11_698758	CJM_SKIN	CJM		12	skin	malignant_melanoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C12_698888	BICR22_UPPER_AERODIGESTIVE_TRACT	BICR 22	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D01_698752	SHSY5Y_AUTONOMIC_GANGLIA	SH-SY5Y	F	12	autonomic_ganglia	neuroblastoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D02_698892	TM31_CENTRAL_NERVOUS_SYSTEM	TM-31		12	central_nervous_system	glioma	astrocytoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D03_698774	SNU1272_KIDNEY	SNU-1272	F	12	kidney	carcinoma	clear_cell_renal_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D04_698920	KPNRTBM1_AUTONOMIC_GANGLIA	KP-N-RT-BM-1		12	autonomic_ganglia	neuroblastoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D05_698858	BICR18_UPPER_AERODIGESTIVE_TRACT	BICR 18	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D06_698874	TE4_OESOPHAGUS	TE-4		12	oesophagus	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D07_698808	PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PCM6	F	12	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D08_698918	ECC10_STOMACH	ECC10		12	stomach	carcinoma	small_cell_adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D09_698792	TUHR14TKB_KIDNEY	TUHR14TKB		12	kidney	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D10_698782	YD15_SALIVARY_GLAND	YD-15	M	12	salivary_gland	carcinoma	mucoepidermoid_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D11_698872	UBLC1_URINARY_TRACT	U-BLC1	F	12	urinary_tract	carcinoma	transitional_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_D12_698846	ECGI10_OESOPHAGUS	EC-GI-10		12	oesophagus	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E01_698830	CW2_LARGE_INTESTINE	CW-2		12	large_intestine	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E02_698862	SNU761_LIVER	SNU-761	M	12	liver	carcinoma	hepatocellular_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E03_698884	SNU61_LARGE_INTESTINE	SNU-61	M	12	large_intestine	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E04_698784	NCIH1915_LUNG	NCI-H1915	F	12	lung	carcinoma	large_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E05_698926	SNU324_PANCREAS	SNU-324	M	12	pancreas	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E06_698900	YD10B_UPPER_AERODIGESTIVE_TRACT	YD-10B	M	12	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E07_698836	HCC2279_LUNG	HCC-2279	F	12	lung	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E08_698868	HLC1_LUNG	HLC-1		12	lung	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E09_698764	TUHR10TKB_KIDNEY	TUHR10TKB		12	kidney	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E10_698932	HEC1B_ENDOMETRIUM	HEC-1-B	F	12	endometrium	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E11_698908	VMRCLCP_LUNG	VMRC-LCP		12	lung	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E12_698778	TGBC11TKB_STOMACH	TGBC11TKB		12	stomach	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F01_698864	OVK18_OVARY	OVK18		12	ovary	carcinoma	endometrioid_carcinoma
